id,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5
9454772,Ergon,134,3.5,$$ - $$$,False,51.513252,-0.141771,False,False,"Cafe, Mediterranean, European, Greek, Deli","Vegetarian friendly, Vegan options","Takeout, Seating, Wheelchair Accessible, Wine and Beer, Free Wifi, Table Service",19.0,10.0,21.0,32.0,52.0
12485082,Quartieri,128,4.0,$$ - $$$,False,51.544243,-0.200708,True,False,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Mastercard, Visa, Cash Only, Accepts Credit Cards, Table Service",17.0,6.0,5.0,11.0,89.0
12430901,Afternoon Tea  At Grand Royale,61,3.5,$$ - $$$,False,51.51081,-0.18603,False,False,"Cafe, British, Deli",,"Reservations, Seating, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Cash Only, Free Wifi, Table Service",7.0,7.0,18.0,5.0,24.0
21370128,Luna Gin Bar,18,4.5,$$ - $$$,False,51.546547,-0.190103,False,False,"Bar, Mediterranean, Pub",,"Reservations, Seating, Table Service",1.0,0.0,1.0,1.0,15.0
3343783,Paramount Indian Restaurant,104,4.0,$$ - $$$,False,51.598034,-0.110465,True,False,"Indian, Asian","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",9.0,4.0,6.0,19.0,66.0
8099221,Tulse Hill Hotel,323,4.5,$$ - $$$,False,51.44113,-0.106632,False,False,"Bar, European, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",14.0,20.0,25.0,57.0,207.0
12461702,La Meena Cafe,58,4.5,$$ - $$$,False,51.513004,-0.179139,False,False,"Cafe, European","Vegetarian friendly, Vegan options","Takeout, Seating",5.0,1.0,3.0,10.0,39.0
7350140,Arthur's Cafe,42,4.5,$,False,51.5342,-0.219512,False,False,British,Vegetarian friendly,"Takeout, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Credit Cards, Table Service",3.0,1.0,2.0,5.0,31.0
23327929,Haku Kitchin,9,4.5,$$ - $$$,False,51.555584,-0.139045,True,False,"Japanese, Sushi",,Reservations,0.0,1.0,0.0,0.0,8.0
11929185,Fountain and Ink,104,4.0,$$ - $$$,False,51.507137,-0.107579,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",11.0,6.0,11.0,27.0,49.0
24194624,Tasty Greek,22,4.0,$$ - $$$,False,51.50712,-0.270955,True,False,"Mediterranean, Greek",Vegetarian friendly,"Takeout, Reservations, Seating, Street Parking, Wheelchair Accessible, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants",2.0,2.0,0.0,3.0,15.0
2056530,Natural Kitchen - Fetter Lane,122,4.0,$$ - $$$,False,51.51588,-0.108582,False,False,"Indian, British, Deli","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Free Wifi, Accepts Credit Cards, Table Service",5.0,8.0,18.0,59.0,32.0
16824693,Juicebox London,15,5.0,$,False,51.514538,-0.147773,True,False,"Healthy, Street Food",,,0.0,0.0,0.0,1.0,14.0
734079,Sami's Kosher,95,3.5,$$ - $$$,False,51.58919,-0.221628,True,False,"Middle Eastern, Israeli","Vegetarian friendly, Kosher","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Table Service",15.0,11.0,11.0,22.0,36.0
1019941,Thai Square Islington,351,3.5,$$ - $$$,False,51.534943,-0.104139,True,False,Thai,"Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service",59.0,31.0,66.0,110.0,85.0
13000937,Rose's Cafe,21,4.5,$,False,51.51793,0.012997,False,False,Cafe,Vegetarian friendly,"Takeout, Seating, Wheelchair Accessible, Table Service",0.0,0.0,3.0,2.0,16.0
7274039,Pret a Manger,46,4.0,$,False,51.5028,-0.10817,False,False,"Cafe, Fast Food","Vegetarian friendly, Vegan options","Takeout, Seating, Wheelchair Accessible",2.0,0.0,2.0,23.0,19.0
733447,Sagar Vegetarian,373,4.0,$$ - $$$,False,51.492558,-0.232141,True,False,"Indian, Asian, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",21.0,21.0,43.0,125.0,163.0
2302317,Cafe Mojito,234,4.0,$$ - $$$,False,51.457253,0.139678,True,False,Mexican,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",40.0,15.0,23.0,25.0,131.0
19449053,Morinoya,34,4.5,$$ - $$$,False,51.494053,-0.140842,True,False,"Japanese, Sushi, Asian",Vegetarian friendly,"Takeout, Reservations, Seating, Serves Alcohol, Table Service",1.0,3.0,0.0,2.0,28.0
19605144,New York Cafe,57,4.5,$$ - $$$,False,51.557846,-0.178429,True,False,"American, Cafe, European, British","Vegetarian friendly, Vegan options","Delivery, Reservations, Outdoor Seating, Seating, Highchairs Available, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Gift Cards Available",6.0,1.0,3.0,4.0,43.0
25396365,Cinder St John's Wood,20,3.5,$$ - $$$,False,51.532326,-0.169519,True,False,"Seafood, Mediterranean, European, British, Grill",,"Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Visa, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants, Gift Cards Available",1.0,5.0,3.0,2.0,9.0
15039123,The Chancellors,19,4.0,$$ - $$$,False,51.488503,-0.226957,False,False,Pizza,,"Seating, Accepts Credit Cards",4.0,0.0,1.0,3.0,11.0
27701418,The Captain Flinders,17,4.0,$,False,51.5289,-0.132317,False,False,,,"Seating, Wheelchair Accessible, Accepts Credit Cards",2.0,2.0,0.0,5.0,8.0
12510978,Charcoal Restaurant,39,4.5,$$$$,False,51.517963,0.032319,True,False,"Turkish, Grill, Healthy, Middle Eastern","Vegetarian friendly, Halal","Takeout, Reservations, Seating, Wheelchair Accessible, Table Service",4.0,1.0,1.0,4.0,29.0
12328289,Pastificio,13,5.0,,False,51.51217,-0.12016,False,False,"Italian, Mediterranean",,"Reservations, Seating, Table Service",0.0,0.0,0.0,3.0,10.0
10043084,The Crown,68,4.0,$$ - $$$,False,51.51692,-0.126413,False,False,"Bar, British, Pub",,"Outdoor Seating, Seating, Serves Alcohol",7.0,3.0,5.0,24.0,29.0
25374943,Viet Corner,4,5.0,,False,51.444786,-0.151042,False,False,"Chinese, Vietnamese",,"Delivery, Takeout, Mastercard, Accepts Credit Cards",0.0,0.0,0.0,0.0,4.0
24105744,The Warehouse Cafe Se16,22,5.0,$$ - $$$,False,51.51669,0.023113,True,False,"Cafe, British","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Sports bars",0.0,1.0,1.0,0.0,20.0
733987,Noor Jahan,324,3.5,$$ - $$$,False,51.491035,-0.182996,True,False,"Indian, Asian","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Table Service",44.0,25.0,41.0,88.0,126.0
12514638,Enish Nigerian Restaurant Finchley Road,126,4.0,$$ - $$$,False,51.549713,-0.182094,True,False,African,"Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service",22.0,4.0,6.0,21.0,73.0
23932108,Al Dente Monument,13,4.5,,False,51.510036,-0.086486,True,False,"Italian, Mediterranean",,Seating,1.0,0.0,0.0,2.0,10.0
27429675,Le Swine,16,5.0,$$ - $$$,False,51.46522,-0.262241,True,False,"Cafe, British",,"Delivery, Takeout, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Gift Cards Available",0.0,0.0,0.0,0.0,16.0
2012272,The Brasserie at The Grosvenor Hotel,332,4.0,$$ - $$$,False,51.495533,-0.14569,False,False,British,"Vegetarian friendly, Gluten free options","Reservations, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",27.0,29.0,62.0,96.0,118.0
24108192,Azura Restaurant & Bar,16,4.0,,False,51.53425,-0.139478,False,False,"Mediterranean, Turkish, Greek",,"Reservations, Seating, Table Service",3.0,1.0,1.0,1.0,10.0
8831101,Homeslice Shoreditch,231,4.0,$$ - $$$,False,51.52713,-0.079681,False,False,"Italian, Pizza","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Accepts Credit Cards, Table Service",15.0,18.0,33.0,61.0,104.0
7155522,Bang Bang Vietnamese Canteen,319,4.0,$$ - $$$,False,51.52424,-0.140179,True,False,"Asian, Vietnamese","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",23.0,20.0,52.0,107.0,117.0
27806512,Copita Fitzrovia Tapas Bar,6,4.5,$$ - $$$,False,51.519077,-0.136805,False,False,,,,0.0,1.0,0.0,1.0,4.0
3732756,Le Chinois,271,4.0,$$ - $$$,False,51.499756,-0.160119,False,False,"Chinese, Cantonese, Hong Kong","Vegetarian friendly, Gluten free options","Takeout, Reservations, Seating, Parking Available, Street Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",18.0,17.0,31.0,70.0,135.0
23562233,Chucs St. John's Wood,101,4.0,$$ - $$$,False,51.533825,-0.171585,False,False,"Italian, Pizza",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",12.0,10.0,7.0,8.0,64.0
15231324,Latin House,74,4.5,$$ - $$$,False,51.472,-0.09359,True,False,"American, Latin, Bar, Spanish",,"Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Accepts Credit Cards, Table Service",2.0,1.0,4.0,5.0,62.0
15562897,Simya Korean Restaurant,36,4.5,$$ - $$$,False,51.49198,-0.224563,False,False,"Barbecue, Asian, Korean, Fusion",Vegetarian friendly,"Takeout, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",2.0,4.0,1.0,5.0,24.0
1017655,The Palmerston,218,3.5,$$ - $$$,False,51.458088,-0.075041,False,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",31.0,27.0,33.0,47.0,80.0
7233349,Red Sea Restaurant,38,4.5,$$ - $$$,False,51.506638,-0.234072,True,False,"African, Middle Eastern, Arabic","Vegetarian friendly, Vegan options, Halal","Delivery, Takeout, Reservations, Seating, Table Service",3.0,1.0,2.0,5.0,27.0
11604116,Chinipan Indian Restaurant,137,4.5,$$ - $$$,False,51.47691,0.021339,False,False,Indian,"Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",6.0,0.0,7.0,23.0,101.0
20995604,The Alpaca,25,4.0,$$ - $$$,False,51.53841,-0.09901,False,False,"Bar, British, Pub, Gastropub",,"Delivery, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Dog Friendly, Family style",2.0,2.0,2.0,2.0,17.0
18955981,Haya,72,4.5,$$ - $$$,False,51.515377,-0.205527,False,False,"Mediterranean, Middle Eastern","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Serves Alcohol, Accepts Credit Cards, Table Service",8.0,1.0,4.0,5.0,54.0
12658161,Honi Poke,94,3.5,$$ - $$$,False,51.514496,-0.13318,False,False,"Fast Food, Healthy","Vegan options, Gluten free options","Takeout, Seating",15.0,12.0,8.0,15.0,44.0
8751943,The Grocer,386,3.5,$$ - $$$,False,51.52005,-0.076156,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",64.0,45.0,50.0,91.0,136.0
26264368,Grand Rasoi Restaurant,27,4.5,$$ - $$$,False,51.5213,-0.048078,False,False,"Asian, Fusion, Bangladeshi","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Buffet, Seating, Mastercard, Digital Payments, Cash Only, Table Service",2.0,0.0,1.0,1.0,23.0
814988,Vineyard Greek Taverna,159,4.0,$$ - $$$,False,51.4736,-0.08904,True,False,"Mediterranean, Greek",Vegetarian friendly,"Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",11.0,5.0,14.0,47.0,82.0
5243160,Pizza Hut,290,3.5,$$ - $$$,False,51.509487,-0.123623,False,False,Pizza,"Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",41.0,23.0,44.0,88.0,94.0
24090396,El-takoy,16,4.5,$$ - $$$,False,51.51131,-0.122963,False,False,"Latin, Spanish, Hawaiian",,"Reservations, Seating, Table Service",1.0,0.0,1.0,2.0,12.0
24141506,Vagabond Bar And Kitchen,64,4.0,$$ - $$$,False,51.47342,-0.491683,False,False,"American, British",,"Seating, Serves Alcohol, Table Service",10.0,5.0,4.0,12.0,33.0
13285396,The Angel Of Bow,52,4.5,$$ - $$$,False,51.519623,-0.020701,False,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Live Music",3.0,3.0,4.0,7.0,35.0
720321,Pizza Express,261,3.5,$$ - $$$,False,51.51502,-0.133386,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service, Live Music, Jazz Bar",34.0,28.0,43.0,71.0,85.0
16885130,Turquoise Kitchen,46,4.0,$$ - $$$,False,51.53706,-0.056966,False,False,"Mediterranean, Turkish, Middle Eastern","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Table Service",4.0,2.0,3.0,9.0,28.0
5220273,Soyo,108,4.0,$$ - $$$,False,51.573437,-0.199703,True,False,,"Vegetarian friendly, Vegan options, Kosher, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Table Service",13.0,7.0,15.0,32.0,41.0
2661648,The Althorp,251,3.5,$$ - $$$,False,51.44496,-0.166849,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Live Music",32.0,30.0,36.0,61.0,92.0
5220159,The Black Heart,34,4.0,$$ - $$$,False,51.53878,-0.1418,False,False,"Bar, Pub",,"Seating, Serves Alcohol",4.0,1.0,4.0,13.0,12.0
9976943,The Chelsea Winter Garden Afternoon Tea,21,4.0,$$ - $$$,False,51.49374,-0.159274,False,False,"Bar, Cafe, Fast Food, British, Pub",,"Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants",2.0,3.0,0.0,4.0,12.0
8598361,Kings Arms Borough,59,4.0,$$ - $$$,False,51.502934,-0.090892,False,False,"Bar, British, Pub",,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar",5.0,5.0,4.0,10.0,35.0
6665753,The Golden Fleece,99,4.5,$$ - $$$,False,51.513252,-0.092667,False,False,British,Vegetarian friendly,"Reservations, Buffet, Private Dining, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",3.0,7.0,6.0,21.0,62.0
1823166,Faanoos - Chiswick,192,4.0,$$ - $$$,False,51.49288,-0.268387,True,False,"Middle Eastern, Persian","Vegetarian friendly, Vegan options, Halal","Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",13.0,9.0,15.0,79.0,76.0
28459829,Cecilia's Wine House,11,4.5,$$ - $$$,False,51.514362,-0.122086,False,False,"French, Wine Bar",,"Reservations, Table Service",0.0,0.0,1.0,1.0,9.0
3815368,Tian Hu,125,4.0,$$ - $$$,False,51.601208,-0.318854,False,False,"Chinese, Asian, Hong Kong",Vegetarian friendly,"Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service",10.0,10.0,8.0,16.0,81.0
23137086,Bonda Kitchen,23,4.5,$$ - $$$,False,51.514263,-0.174841,False,False,"Asian, Street Food, Malaysian",Vegetarian friendly,"Takeout, Reservations, Buffet, Private Dining, Seating, Table Service, Non-smoking restaurants",1.0,1.0,2.0,4.0,15.0
939295,Rajput Restaurant,80,4.5,$$ - $$$,False,51.501625,-0.231249,False,False,Indian,"Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Table Service, BYOB",5.0,3.0,2.0,12.0,58.0
6889027,Chucs Mayfair,104,4.0,$$ - $$$,False,51.509167,-0.143013,True,False,"Italian, American, European",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",8.0,8.0,11.0,30.0,47.0
17611914,The Moniker,77,4.0,$$ - $$$,False,51.512768,-0.080788,False,False,"Bar, British, Wine Bar","Vegetarian friendly, Vegan options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",12.0,3.0,3.0,7.0,52.0
5422695,Cafe Florentine,48,4.5,$,False,51.500523,-0.315371,False,False,Cafe,Vegetarian friendly,"Takeout, Seating, Highchairs Available, Wheelchair Accessible, Table Service",5.0,1.0,3.0,5.0,34.0
1805992,Carluccios - The Brunswick,620,3.5,$$ - $$$,False,51.52371,-0.123401,False,False,"Italian, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",53.0,65.0,111.0,238.0,153.0
24030601,Cache Cache,32,3.5,$$ - $$$,False,51.512646,-0.122148,False,False,"Asian, Contemporary",,"Reservations, Seating, Serves Alcohol, Table Service",10.0,3.0,2.0,0.0,17.0
21509282,Green Mosaic Pizza Cafe,29,5.0,$$ - $$$,False,51.52002,-0.109367,True,False,"Italian, Pizza, Cafe, Healthy, Central-Italian","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Accepts Credit Cards, Table Service",1.0,0.0,0.0,0.0,28.0
26628881,The Railway Pub Putney,12,4.0,,False,51.46107,-0.217239,False,False,"Pub, Gastropub",,"Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Table Service, Sports bars",1.0,1.0,1.0,1.0,9.0
946641,TARO,316,4.0,$$ - $$$,False,51.5138,-0.13002,False,False,"Japanese, Sushi, Asian",Vegetarian friendly,"Takeout, Reservations, Seating, Serves Alcohol, Table Service",18.0,15.0,41.0,143.0,99.0
24888652,Peron N°4 Med Bar & Kitchen,41,4.5,$$ - $$$,False,51.54059,-0.145098,False,False,"Mediterranean, Middle Eastern",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Table Service",3.0,3.0,1.0,3.0,31.0
6225164,Greenport Kitchen,186,3.5,$$ - $$$,False,51.50102,-0.10834,False,False,"International, European, Grill, Contemporary","Vegetarian friendly, Gluten free options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants",19.0,19.0,37.0,48.0,63.0
731442,Yildiz Restaurant,88,4.5,$$ - $$$,False,51.561188,-0.098824,True,False,"Mediterranean, Barbecue, Turkish, Middle Eastern","Vegetarian friendly, Halal","Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service",4.0,3.0,3.0,13.0,65.0
10174939,Touro,145,4.0,$$ - $$$,False,51.54666,-0.15829,False,False,"Steakhouse, Brazilian, Barbecue, Grill",Gluten free options,"Reservations, Buffet, Seating, Highchairs Available, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",18.0,16.0,11.0,39.0,61.0
7139984,Rosa's Thai Chelsea,220,4.0,$$ - $$$,False,51.484924,-0.18298,True,False,"Asian, Thai","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",24.0,17.0,17.0,38.0,124.0
4975699,Burro e Salvia,92,4.0,$$ - $$$,False,51.52437,-0.074668,True,False,"Italian, Mediterranean, European",Vegetarian friendly,"Takeout, Reservations, Seating, Serves Alcohol, Table Service",3.0,10.0,15.0,28.0,36.0
3650323,The Devonshire Arms,32,3.5,$,False,51.516182,-0.152254,False,False,"Brazilian, Spanish, Pub, South American",,"Seating, Parking Available, Street Parking, Television, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi",6.0,2.0,3.0,12.0,9.0
27800408,Totti Restaurant,20,3.5,$$ - $$$,False,51.450756,0.058094,False,False,"Italian, Pizza, Mediterranean",Vegetarian friendly,"Reservations, Seating, Table Service",2.0,6.0,4.0,0.0,8.0
732442,Gowlett,72,4.5,$,False,51.46394,-0.07047,False,False,"Bar, Pizza, Pub","Vegetarian friendly, Vegan options","Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol",2.0,1.0,10.0,22.0,37.0
1381880,Sukho,176,4.0,$$ - $$$,False,51.4745,-0.206709,True,False,Thai,"Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",16.0,6.0,12.0,53.0,89.0
5114116,The Ivy House,43,4.0,$$ - $$$,False,51.4583,-0.052056,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Live Music",2.0,4.0,2.0,11.0,24.0
7083953,Tredwells,1934,4.0,$$ - $$$,False,51.512276,-0.12716,False,False,"British, Contemporary","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Family style, Non-smoking restaurants, Gift Cards Available",50.0,148.0,283.0,560.0,893.0
2255318,Kikuchi,117,4.5,$$$$,False,51.516937,-0.131672,False,False,"Japanese, Seafood, Sushi, Asian",,"Reservations, Seating, Serves Alcohol, Table Service",6.0,3.0,9.0,22.0,77.0
17704892,The Fish Bar - Harrods,55,3.5,$$ - $$$,False,51.499516,-0.163241,False,False,"Seafood, British",,"Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",10.0,2.0,10.0,12.0,21.0
12124179,Preto rodizio,90,3.5,$$ - $$$,False,51.512325,-0.131556,False,False,"Steakhouse, Brazilian, Barbecue",,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",17.0,4.0,19.0,22.0,28.0
10275192,De Mezka Mediterranean Kitchen & Bar,67,5.0,$$ - $$$,False,51.529064,-0.083581,False,False,"Mediterranean, Turkish, Middle Eastern","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",0.0,0.0,0.0,8.0,59.0
1943167,Oliver's Fish & Chips,197,3.5,$$ - $$$,False,51.546814,-0.158712,True,False,"Seafood, Fast Food, British",Gluten free options,"Delivery, Takeout, Seating, Serves Alcohol, Wine and Beer, American Express, Accepts Credit Cards, Table Service, Dog Friendly, Non-smoking restaurants",32.0,15.0,17.0,52.0,81.0
23722130,Nakanojo Marylebone,51,4.5,$$ - $$$,False,51.517433,-0.151563,False,False,"Japanese, Peruvian, Sushi, Asian, Fusion","Vegetarian friendly, Vegan options","Delivery, Reservations, Private Dining, Seating, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",3.0,1.0,1.0,3.0,43.0
25389314,Gold Mine Restaurant China Town,11,3.5,$$ - $$$,False,51.51188,-0.132578,True,False,Chinese,,"Delivery, Reservations, Seating, Accepts Credit Cards",2.0,0.0,2.0,5.0,2.0
8565022,Four Hundred Rabbits,176,4.0,$$ - $$$,False,51.418987,-0.082866,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards, Table Service",10.0,9.0,38.0,49.0,70.0
4043899,Crystals of London,49,4.5,$$ - $$$,False,51.53253,-0.285767,False,False,"European, Eastern European, Romanian",Vegetarian friendly,"Reservations, Seating, Parking Available, Street Parking, Validated Parking, Valet Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Table Service",2.0,1.0,4.0,3.0,39.0
27381321,The Ethical Bean Company,29,5.0,$$ - $$$,False,51.5378,-0.024,True,False,"Cafe, Fast Food, European, Central-Italian","Vegetarian friendly, Vegan options","Delivery, Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service, Dog Friendly, Family style",0.0,0.0,0.0,0.0,29.0
24912462,Parrillan Borough Yards,16,3.5,,False,51.505722,-0.091946,False,False,"Barbecue, Spanish, Grill",,"Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Discover, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants, Gift Cards Available",5.0,0.0,2.0,0.0,9.0
